Model,Threshold,Risk_Precision_mean,Risk_Precision_ci95_low,Risk_Precision_ci95_high,Risk_Recall_mean,Risk_Recall_ci95_low,Risk_Recall_ci95_high,Risk_F1_mean,Risk_F1_ci95_low,Risk_F1_ci95_high,Risk_Specificity_mean,Risk_Specificity_ci95_low,Risk_Specificity_ci95_high,Risk_Accuracy_mean,Risk_Accuracy_ci95_low,Risk_Accuracy_ci95_high,False_Alarms_mean,False_Alarms_ci95_low,False_Alarms_ci95_high,False_Alarms_per_minute_mean,False_Alarms_per_minute_ci95_low,False_Alarms_per_minute_ci95_high,Alert_Events_mean,Alert_Events_ci95_low,Alert_Events_ci95_high,True_Alert_Events_mean,True_Alert_Events_ci95_low,True_Alert_Events_ci95_high,False_Alert_Events_mean,False_Alert_Events_ci95_low,False_Alert_Events_ci95_high,Ground_Truth_Fragmentation_Events_mean,Ground_Truth_Fragmentation_Events_ci95_low,Ground_Truth_Fragmentation_Events_ci95_high,Missed_Fragmentation_Events_mean,Missed_Fragmentation_Events_ci95_low,Missed_Fragmentation_Events_ci95_high,Alert_Event_Precision_mean,Alert_Event_Precision_ci95_low,Alert_Event_Precision_ci95_high,Alert_Event_Recall_mean,Alert_Event_Recall_ci95_low,Alert_Event_Recall_ci95_high,Alert_Event_F1_mean,Alert_Event_F1_ci95_low,Alert_Event_F1_ci95_high,False_Alert_Events_per_minute_mean,False_Alert_Events_per_minute_ci95_low,False_Alert_Events_per_minute_ci95_high
Kinetic-TopoGuard,0.6,0.8169544159411172,0.5973666940599566,1.0,0.7999055599369086,0.7109924131298028,0.8888187067440144,0.8052438848418394,0.6500582465269569,0.9604295231567219,0.9742036199664659,0.9516681070740562,0.9967391328588755,0.951111111111111,0.9291858121492291,0.9730364100729929,161.66666666666666,10.410475461883976,312.9228578714493,13.472222222222221,0.8675396218236653,26.076904822620776,20.666666666666668,0.0,56.38554185114643,17.333333333333332,0.0,46.54398283731466,3.3333333333333335,0.0,9.866666666666667,167.0,125.08470764347058,208.91529235652942,149.66666666666666,128.91368990562236,170.41964342771095,0.6081871345029239,0.003954421238116512,1.0,0.08703763080420905,0.0,0.22962334710176685,0.13966990863542586,0.0,0.35951917978342013,0.2777777777777777,0.0,0.822222222222222
Kinetic-TopoGuard,0.7,0.8607880250297546,0.7055239463905666,1.0,0.723180366609709,0.519905532391032,0.926455200828386,0.7847605718686781,0.5986836987063835,0.9708374450309727,0.9849333923819531,0.9764433432254431,0.9934234415384631,0.9525925925925925,0.934356864102817,0.970828321082368,93.0,37.690017778584185,148.30998222141582,7.75,3.140834814882015,12.359165185117984,1.0,0.0,2.96,1.0,0.0,2.96,0.0,0.0,0.0,167.0,125.08470764347058,208.91529235652942,166.0,125.72052962943364,206.27947037056634,0.3333333333333333,0.0,0.9866666666666668,0.0049261083743842365,0.0,0.014581280788177341,0.009708737864077669,0.0,0.0287378640776699,0.0,0.0,0.0
Kinetic-TopoGuard,0.8,0.9187889446661414,0.7986533431918054,1.0,0.601978717577988,0.2543691095600893,0.9495883255958868,0.70461089504767,0.38404566987884686,1.0,0.9953693082032647,0.9919265921958604,0.9988120242106691,0.9478703703703704,0.924367467490969,0.9713732732497717,28.333333333333332,7.396064064289565,49.270602602377096,2.361111111111111,0.6163386720241308,4.105883550198092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,125.08470764347058,208.91529235652942,167.0,125.08470764347058,208.91529235652942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kinetic-TopoGuard,0.9,0.940676883780332,0.8298034531983131,1.0,0.19640475486330178,0.01524102189270965,0.3775684878338939,0.30764256602804785,0.050223698814473416,0.5650614332416223,0.9995707285270745,0.9991294988456483,1.0,0.8885648148148149,0.8607944416659259,0.9163351879637038,2.6666666666666665,0.0,5.51448064311324,0.22222222222222224,0.0,0.45954005359277006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,125.08470764347058,208.91529235652942,167.0,125.08470764347058,208.91529235652942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PI+MLP,0.1,0.19585818855115825,0.0745606621785787,0.3171557149237378,0.9912769097222222,0.9801828102884431,1.0,0.317686586400677,0.14734701905580216,0.4880261537455518,0.24463810108171988,0.0011108146291052834,0.48816538753433447,0.3454629629629629,0.08679792245218632,0.6041280034737395,4700.666666666667,2824.0323138838867,6577.301019449447,391.7222222222222,235.3360261569905,548.1084182874538,160.0,149.20516172731925,170.79483827268075,73.0,48.181931313389164,97.81806868661084,87.0,72.86623900018117,101.13376099981883,167.0,125.08470764347058,208.91529235652942,94.0,76.21540741728016,111.78459258271984,0.45183913819365323,0.32457333138744326,0.5791049449998632,0.4315284644073738,0.380659476541268,0.4823974522734796,0.43953513630932983,0.3521375328743985,0.5269327397442612,7.249999999999997,6.072186583348428,8.427813416651567
PI+MLP,0.2,0.19585818855115825,0.0745606621785787,0.3171557149237378,0.9912769097222222,0.9801828102884431,1.0,0.317686586400677,0.14734701905580216,0.4880261537455518,0.24463810108171988,0.0011108146291052834,0.48816538753433447,0.3454629629629629,0.08679792245218632,0.6041280034737395,4700.666666666667,2824.0323138838867,6577.301019449447,391.7222222222222,235.3360261569905,548.1084182874538,160.0,149.20516172731925,170.79483827268075,73.0,48.181931313389164,97.81806868661084,87.0,72.86623900018117,101.13376099981883,167.0,125.08470764347058,208.91529235652942,94.0,76.21540741728016,111.78459258271984,0.45183913819365323,0.32457333138744326,0.5791049449998632,0.4315284644073738,0.380659476541268,0.4823974522734796,0.43953513630932983,0.3521375328743985,0.5269327397442612,7.249999999999997,6.072186583348428,8.427813416651567
PI+MLP,0.3,0.19585818855115825,0.0745606621785787,0.3171557149237378,0.9912769097222222,0.9801828102884431,1.0,0.317686586400677,0.14734701905580216,0.4880261537455518,0.24463810108171988,0.0011108146291052834,0.48816538753433447,0.3454629629629629,0.08679792245218632,0.6041280034737395,4700.666666666667,2824.0323138838867,6577.301019449447,391.7222222222222,235.3360261569905,548.1084182874538,160.0,149.20516172731925,170.79483827268075,73.0,48.181931313389164,97.81806868661084,87.0,72.86623900018117,101.13376099981883,167.0,125.08470764347058,208.91529235652942,94.0,76.21540741728016,111.78459258271984,0.45183913819365323,0.32457333138744326,0.5791049449998632,0.4315284644073738,0.380659476541268,0.4823974522734796,0.43953513630932983,0.3521375328743985,0.5269327397442612,7.249999999999997,6.072186583348428,8.427813416651567
PI+MLP,0.4,0.19585818855115825,0.0745606621785787,0.3171557149237378,0.9912769097222222,0.9801828102884431,1.0,0.317686586400677,0.14734701905580216,0.4880261537455518,0.24463810108171988,0.0011108146291052834,0.48816538753433447,0.3454629629629629,0.08679792245218632,0.6041280034737395,4700.666666666667,2824.0323138838867,6577.301019449447,391.7222222222222,235.3360261569905,548.1084182874538,160.0,149.20516172731925,170.79483827268075,73.0,48.181931313389164,97.81806868661084,87.0,72.86623900018117,101.13376099981883,167.0,125.08470764347058,208.91529235652942,94.0,76.21540741728016,111.78459258271984,0.45183913819365323,0.32457333138744326,0.5791049449998632,0.4315284644073738,0.380659476541268,0.4823974522734796,0.43953513630932983,0.3521375328743985,0.5269327397442612,7.249999999999997,6.072186583348428,8.427813416651567
PI+MLP,0.5,0.19585818855115825,0.0745606621785787,0.3171557149237378,0.9912769097222222,0.9801828102884431,1.0,0.317686586400677,0.14734701905580216,0.4880261537455518,0.24463810108171988,0.0011108146291052834,0.48816538753433447,0.3454629629629629,0.08679792245218632,0.6041280034737395,4700.666666666667,2824.0323138838867,6577.301019449447,391.7222222222222,235.3360261569905,548.1084182874538,160.0,149.20516172731925,170.79483827268075,73.0,48.181931313389164,97.81806868661084,87.0,72.86623900018117,101.13376099981883,167.0,125.08470764347058,208.91529235652942,94.0,76.21540741728016,111.78459258271984,0.45183913819365323,0.32457333138744326,0.5791049449998632,0.4315284644073738,0.380659476541268,0.4823974522734796,0.43953513630932983,0.3521375328743985,0.5269327397442612,7.249999999999997,6.072186583348428,8.427813416651567
PI+MLP,0.6,0.19585818855115825,0.0745606621785787,0.3171557149237378,0.9912769097222222,0.9801828102884431,1.0,0.317686586400677,0.14734701905580216,0.4880261537455518,0.24463810108171988,0.0011108146291052834,0.48816538753433447,0.3454629629629629,0.08679792245218632,0.6041280034737395,4700.666666666667,2824.0323138838867,6577.301019449447,391.7222222222222,235.3360261569905,548.1084182874538,160.0,149.20516172731925,170.79483827268075,73.0,48.181931313389164,97.81806868661084,87.0,72.86623900018117,101.13376099981883,167.0,125.08470764347058,208.91529235652942,94.0,76.21540741728016,111.78459258271984,0.45183913819365323,0.32457333138744326,0.5791049449998632,0.4315284644073738,0.380659476541268,0.4823974522734796,0.43953513630932983,0.3521375328743985,0.5269327397442612,7.249999999999997,6.072186583348428,8.427813416651567
PI+MLP,0.7,0.19585818855115825,0.0745606621785787,0.3171557149237378,0.9912769097222222,0.9801828102884431,1.0,0.317686586400677,0.14734701905580216,0.4880261537455518,0.24463810108171988,0.0011108146291052834,0.48816538753433447,0.3454629629629629,0.08679792245218632,0.6041280034737395,4700.666666666667,2824.0323138838867,6577.301019449447,391.7222222222222,235.3360261569905,548.1084182874538,160.0,149.20516172731925,170.79483827268075,73.0,48.181931313389164,97.81806868661084,87.0,72.86623900018117,101.13376099981883,167.0,125.08470764347058,208.91529235652942,94.0,76.21540741728016,111.78459258271984,0.45183913819365323,0.32457333138744326,0.5791049449998632,0.4315284644073738,0.380659476541268,0.4823974522734796,0.43953513630932983,0.3521375328743985,0.5269327397442612,7.249999999999997,6.072186583348428,8.427813416651567
PI+MLP,0.8,0.19585818855115825,0.0745606621785787,0.3171557149237378,0.9912769097222222,0.9801828102884431,1.0,0.317686586400677,0.14734701905580216,0.4880261537455518,0.24463810108171988,0.0011108146291052834,0.48816538753433447,0.3454629629629629,0.08679792245218632,0.6041280034737395,4700.666666666667,2824.0323138838867,6577.301019449447,391.7222222222222,235.3360261569905,548.1084182874538,160.0,149.20516172731925,170.79483827268075,73.0,48.181931313389164,97.81806868661084,87.0,72.86623900018117,101.13376099981883,167.0,125.08470764347058,208.91529235652942,94.0,76.21540741728016,111.78459258271984,0.45183913819365323,0.32457333138744326,0.5791049449998632,0.4315284644073738,0.380659476541268,0.4823974522734796,0.43953513630932983,0.3521375328743985,0.5269327397442612,7.249999999999997,6.072186583348428,8.427813416651567
PI+MLP,0.9,0.19585818855115825,0.0745606621785787,0.3171557149237378,0.9912769097222222,0.9801828102884431,1.0,0.317686586400677,0.14734701905580216,0.4880261537455518,0.24463810108171988,0.0011108146291052834,0.48816538753433447,0.3454629629629629,0.08679792245218632,0.6041280034737395,4700.666666666667,2824.0323138838867,6577.301019449447,391.7222222222222,235.3360261569905,548.1084182874538,160.0,149.20516172731925,170.79483827268075,73.0,48.181931313389164,97.81806868661084,87.0,72.86623900018117,101.13376099981883,167.0,125.08470764347058,208.91529235652942,94.0,76.21540741728016,111.78459258271984,0.45183913819365323,0.32457333138744326,0.5791049449998632,0.4315284644073738,0.380659476541268,0.4823974522734796,0.43953513630932983,0.3521375328743985,0.5269327397442612,7.249999999999997,6.072186583348428,8.427813416651567
Shallow ML (GBR),0.1,0.1648183358686483,0.10659875585217199,0.22303791588512462,1.0,1.0,1.0,0.28072301516915943,0.19342848942029667,0.3680175409180222,0.14630988654987928,0.006006661168533711,0.28661311193122485,0.27532407407407405,0.20286959550763412,0.347778552640514,5217.666666666667,4695.9944209883,5739.338912345034,434.8055555555556,391.3328684156916,478.2782426954196,200.33333333333334,132.96392649478548,267.7027401718812,73.33333333333333,48.3780524404152,98.28861422625145,127.0,63.26734170510904,190.73265829489097,167.0,125.08470764347058,208.91529235652942,93.66666666666667,75.76247224810157,111.57086108523177,0.38543439903323345,0.20772132843079907,0.5631474696356679,0.433500850995145,0.38030321668741557,0.48669848530287446,0.4014281663164602,0.28344939889579773,0.5194069337371228,10.58333333333333,5.272278475425753,15.894388191240907
Shallow ML (GBR),0.2,0.1648183358686483,0.10659875585217199,0.22303791588512462,1.0,1.0,1.0,0.28072301516915943,0.19342848942029667,0.3680175409180222,0.14630988654987928,0.006006661168533711,0.28661311193122485,0.27532407407407405,0.20286959550763412,0.347778552640514,5217.666666666667,4695.9944209883,5739.338912345034,434.8055555555556,391.3328684156916,478.2782426954196,200.33333333333334,132.96392649478548,267.7027401718812,73.33333333333333,48.3780524404152,98.28861422625145,127.0,63.26734170510904,190.73265829489097,167.0,125.08470764347058,208.91529235652942,93.66666666666667,75.76247224810157,111.57086108523177,0.38543439903323345,0.20772132843079907,0.5631474696356679,0.433500850995145,0.38030321668741557,0.48669848530287446,0.4014281663164602,0.28344939889579773,0.5194069337371228,10.58333333333333,5.272278475425753,15.894388191240907
Shallow ML (GBR),0.3,0.1648183358686483,0.10659875585217199,0.22303791588512462,1.0,1.0,1.0,0.28072301516915943,0.19342848942029667,0.3680175409180222,0.14630988654987928,0.006006661168533711,0.28661311193122485,0.27532407407407405,0.20286959550763412,0.347778552640514,5217.666666666667,4695.9944209883,5739.338912345034,434.8055555555556,391.3328684156916,478.2782426954196,200.33333333333334,132.96392649478548,267.7027401718812,73.33333333333333,48.3780524404152,98.28861422625145,127.0,63.26734170510904,190.73265829489097,167.0,125.08470764347058,208.91529235652942,93.66666666666667,75.76247224810157,111.57086108523177,0.38543439903323345,0.20772132843079907,0.5631474696356679,0.433500850995145,0.38030321668741557,0.48669848530287446,0.4014281663164602,0.28344939889579773,0.5194069337371228,10.58333333333333,5.272278475425753,15.894388191240907
Shallow ML (GBR),0.4,0.1648183358686483,0.10659875585217199,0.22303791588512462,1.0,1.0,1.0,0.28072301516915943,0.19342848942029667,0.3680175409180222,0.14630988654987928,0.006006661168533711,0.28661311193122485,0.27532407407407405,0.20286959550763412,0.347778552640514,5217.666666666667,4695.9944209883,5739.338912345034,434.8055555555556,391.3328684156916,478.2782426954196,200.33333333333334,132.96392649478548,267.7027401718812,73.33333333333333,48.3780524404152,98.28861422625145,127.0,63.26734170510904,190.73265829489097,167.0,125.08470764347058,208.91529235652942,93.66666666666667,75.76247224810157,111.57086108523177,0.38543439903323345,0.20772132843079907,0.5631474696356679,0.433500850995145,0.38030321668741557,0.48669848530287446,0.4014281663164602,0.28344939889579773,0.5194069337371228,10.58333333333333,5.272278475425753,15.894388191240907
Shallow ML (GBR),0.5,0.1648183358686483,0.10659875585217199,0.22303791588512462,1.0,1.0,1.0,0.28072301516915943,0.19342848942029667,0.3680175409180222,0.14630988654987928,0.006006661168533711,0.28661311193122485,0.27532407407407405,0.20286959550763412,0.347778552640514,5217.666666666667,4695.9944209883,5739.338912345034,434.8055555555556,391.3328684156916,478.2782426954196,200.33333333333334,132.96392649478548,267.7027401718812,73.33333333333333,48.3780524404152,98.28861422625145,127.0,63.26734170510904,190.73265829489097,167.0,125.08470764347058,208.91529235652942,93.66666666666667,75.76247224810157,111.57086108523177,0.38543439903323345,0.20772132843079907,0.5631474696356679,0.433500850995145,0.38030321668741557,0.48669848530287446,0.4014281663164602,0.28344939889579773,0.5194069337371228,10.58333333333333,5.272278475425753,15.894388191240907
Shallow ML (GBR),0.6,0.1648183358686483,0.10659875585217199,0.22303791588512462,1.0,1.0,1.0,0.28072301516915943,0.19342848942029667,0.3680175409180222,0.14630988654987928,0.006006661168533711,0.28661311193122485,0.27532407407407405,0.20286959550763412,0.347778552640514,5217.666666666667,4695.9944209883,5739.338912345034,434.8055555555556,391.3328684156916,478.2782426954196,200.33333333333334,132.96392649478548,267.7027401718812,73.33333333333333,48.3780524404152,98.28861422625145,127.0,63.26734170510904,190.73265829489097,167.0,125.08470764347058,208.91529235652942,93.66666666666667,75.76247224810157,111.57086108523177,0.38543439903323345,0.20772132843079907,0.5631474696356679,0.433500850995145,0.38030321668741557,0.48669848530287446,0.4014281663164602,0.28344939889579773,0.5194069337371228,10.58333333333333,5.272278475425753,15.894388191240907
Shallow ML (GBR),0.7,0.1648183358686483,0.10659875585217199,0.22303791588512462,1.0,1.0,1.0,0.28072301516915943,0.19342848942029667,0.3680175409180222,0.14630988654987928,0.006006661168533711,0.28661311193122485,0.27532407407407405,0.20286959550763412,0.347778552640514,5217.666666666667,4695.9944209883,5739.338912345034,434.8055555555556,391.3328684156916,478.2782426954196,200.33333333333334,132.96392649478548,267.7027401718812,73.33333333333333,48.3780524404152,98.28861422625145,127.0,63.26734170510904,190.73265829489097,167.0,125.08470764347058,208.91529235652942,93.66666666666667,75.76247224810157,111.57086108523177,0.38543439903323345,0.20772132843079907,0.5631474696356679,0.433500850995145,0.38030321668741557,0.48669848530287446,0.4014281663164602,0.28344939889579773,0.5194069337371228,10.58333333333333,5.272278475425753,15.894388191240907
Shallow ML (GBR),0.8,0.1648183358686483,0.10659875585217199,0.22303791588512462,1.0,1.0,1.0,0.28072301516915943,0.19342848942029667,0.3680175409180222,0.14630988654987928,0.006006661168533711,0.28661311193122485,0.27532407407407405,0.20286959550763412,0.347778552640514,5217.666666666667,4695.9944209883,5739.338912345034,434.8055555555556,391.3328684156916,478.2782426954196,200.33333333333334,132.96392649478548,267.7027401718812,73.33333333333333,48.3780524404152,98.28861422625145,127.0,63.26734170510904,190.73265829489097,167.0,125.08470764347058,208.91529235652942,93.66666666666667,75.76247224810157,111.57086108523177,0.38543439903323345,0.20772132843079907,0.5631474696356679,0.433500850995145,0.38030321668741557,0.48669848530287446,0.4014281663164602,0.28344939889579773,0.5194069337371228,10.58333333333333,5.272278475425753,15.894388191240907
Shallow ML (GBR),0.9,0.1648183358686483,0.10659875585217199,0.22303791588512462,1.0,1.0,1.0,0.28072301516915943,0.19342848942029667,0.3680175409180222,0.14630988654987928,0.006006661168533711,0.28661311193122485,0.27532407407407405,0.20286959550763412,0.347778552640514,5217.666666666667,4695.9944209883,5739.338912345034,434.8055555555556,391.3328684156916,478.2782426954196,200.33333333333334,132.96392649478548,267.7027401718812,73.33333333333333,48.3780524404152,98.28861422625145,127.0,63.26734170510904,190.73265829489097,167.0,125.08470764347058,208.91529235652942,93.66666666666667,75.76247224810157,111.57086108523177,0.38543439903323345,0.20772132843079907,0.5631474696356679,0.433500850995145,0.38030321668741557,0.48669848530287446,0.4014281663164602,0.28344939889579773,0.5194069337371228,10.58333333333333,5.272278475425753,15.894388191240907
stgcn:5,0.1,0.20542825974332116,0.16238455641356378,0.24847196307307853,0.966599704541229,0.9122643555086449,1.0,0.33821695553952047,0.2757177822378793,0.40071612884116165,0.37443887706612294,0.1369280673675194,0.6119496867647265,0.4701908541194255,0.3164333613001175,0.6239483469387335,3716.3333333333335,2604.5442690869822,4828.122397579685,316.01473922902494,221.47485281351885,410.55462564453103,210.66666666666666,151.6239822952919,269.7093510380414,75.33333333333333,49.298184442309534,101.36848222435712,135.33333333333334,101.53004092301069,169.136625743656,163.0,121.13055847836834,204.86944152163164,87.66666666666667,71.81070949663818,103.52262383669516,0.3540746073232995,0.31727640037358174,0.39087281427301723,0.4563186938033564,0.4115097720079012,0.5011276155988116,0.39863444045678414,0.3594026612324399,0.4378662196811284,11.507936507936508,8.63350688120839,14.382366134664625
stgcn:5,0.2,0.20542825974332116,0.16238455641356378,0.24847196307307853,0.966599704541229,0.9122643555086449,1.0,0.33821695553952047,0.2757177822378793,0.40071612884116165,0.37443887706612294,0.1369280673675194,0.6119496867647265,0.4701908541194255,0.3164333613001175,0.6239483469387335,3716.3333333333335,2604.5442690869822,4828.122397579685,316.01473922902494,221.47485281351885,410.55462564453103,210.66666666666666,151.6239822952919,269.7093510380414,75.33333333333333,49.298184442309534,101.36848222435712,135.33333333333334,101.53004092301069,169.136625743656,163.0,121.13055847836834,204.86944152163164,87.66666666666667,71.81070949663818,103.52262383669516,0.3540746073232995,0.31727640037358174,0.39087281427301723,0.4563186938033564,0.4115097720079012,0.5011276155988116,0.39863444045678414,0.3594026612324399,0.4378662196811284,11.507936507936508,8.63350688120839,14.382366134664625
stgcn:5,0.3,0.20542825974332116,0.16238455641356378,0.24847196307307853,0.966599704541229,0.9122643555086449,1.0,0.33821695553952047,0.2757177822378793,0.40071612884116165,0.37443887706612294,0.1369280673675194,0.6119496867647265,0.4701908541194255,0.3164333613001175,0.6239483469387335,3716.3333333333335,2604.5442690869822,4828.122397579685,316.01473922902494,221.47485281351885,410.55462564453103,210.66666666666666,151.6239822952919,269.7093510380414,75.33333333333333,49.298184442309534,101.36848222435712,135.33333333333334,101.53004092301069,169.136625743656,163.0,121.13055847836834,204.86944152163164,87.66666666666667,71.81070949663818,103.52262383669516,0.3540746073232995,0.31727640037358174,0.39087281427301723,0.4563186938033564,0.4115097720079012,0.5011276155988116,0.39863444045678414,0.3594026612324399,0.4378662196811284,11.507936507936508,8.63350688120839,14.382366134664625
stgcn:5,0.4,0.20542825974332116,0.16238455641356378,0.24847196307307853,0.966599704541229,0.9122643555086449,1.0,0.33821695553952047,0.2757177822378793,0.40071612884116165,0.37443887706612294,0.1369280673675194,0.6119496867647265,0.4701908541194255,0.3164333613001175,0.6239483469387335,3716.3333333333335,2604.5442690869822,4828.122397579685,316.01473922902494,221.47485281351885,410.55462564453103,210.66666666666666,151.6239822952919,269.7093510380414,75.33333333333333,49.298184442309534,101.36848222435712,135.33333333333334,101.53004092301069,169.136625743656,163.0,121.13055847836834,204.86944152163164,87.66666666666667,71.81070949663818,103.52262383669516,0.3540746073232995,0.31727640037358174,0.39087281427301723,0.4563186938033564,0.4115097720079012,0.5011276155988116,0.39863444045678414,0.3594026612324399,0.4378662196811284,11.507936507936508,8.63350688120839,14.382366134664625
stgcn:5,0.5,0.20542825974332116,0.16238455641356378,0.24847196307307853,0.966599704541229,0.9122643555086449,1.0,0.33821695553952047,0.2757177822378793,0.40071612884116165,0.37443887706612294,0.1369280673675194,0.6119496867647265,0.4701908541194255,0.3164333613001175,0.6239483469387335,3716.3333333333335,2604.5442690869822,4828.122397579685,316.01473922902494,221.47485281351885,410.55462564453103,210.66666666666666,151.6239822952919,269.7093510380414,75.33333333333333,49.298184442309534,101.36848222435712,135.33333333333334,101.53004092301069,169.136625743656,163.0,121.13055847836834,204.86944152163164,87.66666666666667,71.81070949663818,103.52262383669516,0.3540746073232995,0.31727640037358174,0.39087281427301723,0.4563186938033564,0.4115097720079012,0.5011276155988116,0.39863444045678414,0.3594026612324399,0.4378662196811284,11.507936507936508,8.63350688120839,14.382366134664625
stgcn:5,0.6,0.20542825974332116,0.16238455641356378,0.24847196307307853,0.966599704541229,0.9122643555086449,1.0,0.33821695553952047,0.2757177822378793,0.40071612884116165,0.37443887706612294,0.1369280673675194,0.6119496867647265,0.4701908541194255,0.3164333613001175,0.6239483469387335,3716.3333333333335,2604.5442690869822,4828.122397579685,316.01473922902494,221.47485281351885,410.55462564453103,210.66666666666666,151.6239822952919,269.7093510380414,75.33333333333333,49.298184442309534,101.36848222435712,135.33333333333334,101.53004092301069,169.136625743656,163.0,121.13055847836834,204.86944152163164,87.66666666666667,71.81070949663818,103.52262383669516,0.3540746073232995,0.31727640037358174,0.39087281427301723,0.4563186938033564,0.4115097720079012,0.5011276155988116,0.39863444045678414,0.3594026612324399,0.4378662196811284,11.507936507936508,8.63350688120839,14.382366134664625
stgcn:5,0.7,0.20542825974332116,0.16238455641356378,0.24847196307307853,0.966599704541229,0.9122643555086449,1.0,0.33821695553952047,0.2757177822378793,0.40071612884116165,0.37443887706612294,0.1369280673675194,0.6119496867647265,0.4701908541194255,0.3164333613001175,0.6239483469387335,3716.3333333333335,2604.5442690869822,4828.122397579685,316.01473922902494,221.47485281351885,410.55462564453103,210.66666666666666,151.6239822952919,269.7093510380414,75.33333333333333,49.298184442309534,101.36848222435712,135.33333333333334,101.53004092301069,169.136625743656,163.0,121.13055847836834,204.86944152163164,87.66666666666667,71.81070949663818,103.52262383669516,0.3540746073232995,0.31727640037358174,0.39087281427301723,0.4563186938033564,0.4115097720079012,0.5011276155988116,0.39863444045678414,0.3594026612324399,0.4378662196811284,11.507936507936508,8.63350688120839,14.382366134664625
stgcn:5,0.8,0.20542825974332116,0.16238455641356378,0.24847196307307853,0.966599704541229,0.9122643555086449,1.0,0.33821695553952047,0.2757177822378793,0.40071612884116165,0.37443887706612294,0.1369280673675194,0.6119496867647265,0.4701908541194255,0.3164333613001175,0.6239483469387335,3716.3333333333335,2604.5442690869822,4828.122397579685,316.01473922902494,221.47485281351885,410.55462564453103,210.66666666666666,151.6239822952919,269.7093510380414,75.33333333333333,49.298184442309534,101.36848222435712,135.33333333333334,101.53004092301069,169.136625743656,163.0,121.13055847836834,204.86944152163164,87.66666666666667,71.81070949663818,103.52262383669516,0.3540746073232995,0.31727640037358174,0.39087281427301723,0.4563186938033564,0.4115097720079012,0.5011276155988116,0.39863444045678414,0.3594026612324399,0.4378662196811284,11.507936507936508,8.63350688120839,14.382366134664625
stgcn:5,0.9,0.20542825974332116,0.16238455641356378,0.24847196307307853,0.966599704541229,0.9122643555086449,1.0,0.33821695553952047,0.2757177822378793,0.40071612884116165,0.37443887706612294,0.1369280673675194,0.6119496867647265,0.4701908541194255,0.3164333613001175,0.6239483469387335,3716.3333333333335,2604.5442690869822,4828.122397579685,316.01473922902494,221.47485281351885,410.55462564453103,210.66666666666666,151.6239822952919,269.7093510380414,75.33333333333333,49.298184442309534,101.36848222435712,135.33333333333334,101.53004092301069,169.136625743656,163.0,121.13055847836834,204.86944152163164,87.66666666666667,71.81070949663818,103.52262383669516,0.3540746073232995,0.31727640037358174,0.39087281427301723,0.4563186938033564,0.4115097720079012,0.5011276155988116,0.39863444045678414,0.3594026612324399,0.4378662196811284,11.507936507936508,8.63350688120839,14.382366134664625
tgcn:5,0.1,0.20327874627387002,0.11560599027807089,0.29095150226966915,0.9658385443073629,0.9028800796208222,1.0,0.3316255642184504,0.21283792505396168,0.4504132033829391,0.3242130997358763,0.0,0.6691710333709777,0.4232331821617536,0.1373332990885186,0.7091330652349885,4047.6666666666665,2001.352719514101,6093.9806138192325,344.18934240362813,170.1830543804508,518.1956304268055,158.0,113.17638122596526,202.82361877403474,70.0,47.96997200788584,92.03002799211416,88.0,64.78137529194863,111.21862470805137,163.0,121.13055847836834,204.86944152163164,93.0,70.96997200788584,115.03002799211416,0.4405537446021979,0.41426384124696053,0.4668436479574353,0.42611500632973026,0.37436627256156557,0.47786374009789495,0.4329984433001139,0.3935343414030876,0.4724625451971402,7.482993197278913,5.508620347954817,9.457366046603008
tgcn:5,0.2,0.20327874627387002,0.11560599027807089,0.29095150226966915,0.9658385443073629,0.9028800796208222,1.0,0.3316255642184504,0.21283792505396168,0.4504132033829391,0.3242130997358763,0.0,0.6691710333709777,0.4232331821617536,0.1373332990885186,0.7091330652349885,4047.6666666666665,2001.352719514101,6093.9806138192325,344.18934240362813,170.1830543804508,518.1956304268055,158.0,113.17638122596526,202.82361877403474,70.0,47.96997200788584,92.03002799211416,88.0,64.78137529194863,111.21862470805137,163.0,121.13055847836834,204.86944152163164,93.0,70.96997200788584,115.03002799211416,0.4405537446021979,0.41426384124696053,0.4668436479574353,0.42611500632973026,0.37436627256156557,0.47786374009789495,0.4329984433001139,0.3935343414030876,0.4724625451971402,7.482993197278913,5.508620347954817,9.457366046603008
