Threshold,Risk_Precision,Risk_Recall,Risk_F1,Risk_Specificity,Risk_Accuracy,False_Alarms,False_Alarms_per_minute,Alert_Events,True_Alert_Events,False_Alert_Events,Ground_Truth_Fragmentation_Events,Missed_Fragmentation_Events,Alert_Event_Precision,Alert_Event_Recall,Alert_Event_F1,False_Alert_Events_per_minute,seed,Model,Model_Backend,Split
0.3,0.1387482742751956,0.9511041009463722,0.2421686746987952,0.42994212610417304,0.47583333333333333,3743.0,311.9166666666667,317.0,93.0,224.0,203.0,110.0,0.29337539432176657,0.458128078817734,0.35769230769230775,18.66666666666666,17,GraphSAGE,pytorch,test_sensitivity_only
0.4,0.1387482742751956,0.9511041009463722,0.2421686746987952,0.42994212610417304,0.47583333333333333,3743.0,311.9166666666667,317.0,93.0,224.0,203.0,110.0,0.29337539432176657,0.458128078817734,0.35769230769230775,18.66666666666666,17,GraphSAGE,pytorch,test_sensitivity_only
0.5,0.1387482742751956,0.9511041009463722,0.2421686746987952,0.42994212610417304,0.47583333333333333,3743.0,311.9166666666667,317.0,93.0,224.0,203.0,110.0,0.29337539432176657,0.458128078817734,0.35769230769230775,18.66666666666666,17,GraphSAGE,pytorch,test_sensitivity_only
0.6,0.1387482742751956,0.9511041009463722,0.2421686746987952,0.42994212610417304,0.47583333333333333,3743.0,311.9166666666667,317.0,93.0,224.0,203.0,110.0,0.29337539432176657,0.458128078817734,0.35769230769230775,18.66666666666666,17,GraphSAGE,pytorch,test_sensitivity_only
0.7,0.1387482742751956,0.9511041009463722,0.2421686746987952,0.42994212610417304,0.47583333333333333,3743.0,311.9166666666667,317.0,93.0,224.0,203.0,110.0,0.29337539432176657,0.458128078817734,0.35769230769230775,18.66666666666666,17,GraphSAGE,pytorch,test_sensitivity_only
0.8,0.1387482742751956,0.9511041009463722,0.2421686746987952,0.42994212610417304,0.47583333333333333,3743.0,311.9166666666667,317.0,93.0,224.0,203.0,110.0,0.29337539432176657,0.458128078817734,0.35769230769230775,18.66666666666666,17,GraphSAGE,pytorch,test_sensitivity_only
0.9,0.1387482742751956,0.9511041009463722,0.2421686746987952,0.42994212610417304,0.47583333333333333,3743.0,311.9166666666667,317.0,93.0,224.0,203.0,110.0,0.29337539432176657,0.458128078817734,0.35769230769230775,18.66666666666666,17,GraphSAGE,pytorch,test_sensitivity_only
0.1,0.08805555555555555,1.0,0.16185856522849118,0.0,0.08805555555555555,6566.0,547.1666666666666,169.0,92.0,77.0,203.0,111.0,0.5443786982248521,0.45320197044334976,0.4946236559139785,6.416666666666665,17,PI+MLP,pytorch,test_sensitivity_only
0.2,0.08805555555555555,1.0,0.16185856522849118,0.0,0.08805555555555555,6566.0,547.1666666666666,169.0,92.0,77.0,203.0,111.0,0.5443786982248521,0.45320197044334976,0.4946236559139785,6.416666666666665,17,PI+MLP,pytorch,test_sensitivity_only
0.3,0.08805555555555555,1.0,0.16185856522849118,0.0,0.08805555555555555,6566.0,547.1666666666666,169.0,92.0,77.0,203.0,111.0,0.5443786982248521,0.45320197044334976,0.4946236559139785,6.416666666666665,17,PI+MLP,pytorch,test_sensitivity_only
