mobility,n_nodes,link_model,graph_policy,radio_scenario,snapshots,beta_fixed_mean,beta_adaptive_mean,beta_current_mean,connected_ratio,frag_rate,edge_count_mean,edge_count_fixed_mean,edge_count_adaptive_mean,radius_mean,radius_adaptive_mean
mission,30,physical,fixed,degraded,600.0,1.1405555555555555,1.085,1.1405555555555555,0.8700000000000001,0.12111111111111106,90.59388888888888,90.59388888888888,99.80666666666667,420.0,567.0
mission,30,physical,fixed,nominal,600.0,1.0,1.0,1.0,1.0,0.0,168.77,168.77,241.38833333333332,420.0,567.0
rwp,10,physical,adaptive,degraded,600.0,2.6522222222222225,2.3055555555555554,2.3055555555555554,0.3227777777777778,0.6711111111111111,12.674444444444445,11.74111111111111,12.674444444444445,560.63,560.63
rwp,10,physical,adaptive,nominal,600.0,1.3094444444444446,1.077222222222222,1.077222222222222,0.9405555555555556,0.047222222222222165,28.36333333333333,21.23,28.36333333333333,560.63,560.63
rwp,10,physical,fixed,degraded,600.0,2.6522222222222225,2.3055555555555554,2.6522222222222225,0.2316666666666666,0.7605555555555555,11.74111111111111,11.74111111111111,12.674444444444445,420.0,560.63
rwp,10,physical,fixed,nominal,600.0,1.3094444444444446,1.077222222222222,1.3094444444444446,0.7494444444444445,0.23111111111111113,21.23,21.23,28.36333333333333,420.0,560.63
rwp,20,physical,adaptive,degraded,600.0,1.345,1.2,1.2,0.8355555555555556,0.1461111111111111,55.87166666666667,51.475,55.87166666666667,567.0,567.0
rwp,20,physical,adaptive,nominal,600.0,1.0022222222222223,1.0,1.0,1.0,0.0,128.615,94.15055555555557,128.615,567.0,567.0
rwp,20,physical,fixed,degraded,600.0,1.345,1.2,1.345,0.745,0.23111111111111107,51.475,51.475,55.87166666666667,420.0,567.0
rwp,20,physical,fixed,nominal,600.0,1.0022222222222223,1.0,1.0022222222222223,0.9977777777777779,0.0005555555555555333,94.15055555555557,94.15055555555557,128.615,420.0,567.0
rwp,30,physical,adaptive,degraded,600.0,1.1522222222222223,1.0805555555555555,1.0805555555555555,0.9233333333333333,0.0683333333333333,127.08888888888889,117.23444444444443,127.08888888888889,567.0,567.0
rwp,30,physical,adaptive,nominal,600.0,1.0,1.0,1.0,1.0,0.0,289.73,211.64222222222222,289.73,567.0,567.0
rwp,30,physical,fixed,degraded,600.0,1.1522222222222223,1.0805555555555555,1.1522222222222223,0.8655555555555555,0.1211111111111111,117.23444444444443,117.23444444444443,127.08888888888889,420.0,567.0
rwp,30,physical,fixed,nominal,600.0,1.0,1.0,1.0,1.0,0.0,211.64222222222222,211.64222222222222,289.73,420.0,567.0
