Model,Threshold,Risk_Precision_mean,Risk_Precision_ci95_low,Risk_Precision_ci95_high,Risk_Recall_mean,Risk_Recall_ci95_low,Risk_Recall_ci95_high,Risk_F1_mean,Risk_F1_ci95_low,Risk_F1_ci95_high,Risk_Specificity_mean,Risk_Specificity_ci95_low,Risk_Specificity_ci95_high,Risk_Accuracy_mean,Risk_Accuracy_ci95_low,Risk_Accuracy_ci95_high,False_Alarms_mean,False_Alarms_ci95_low,False_Alarms_ci95_high,False_Alarms_per_minute_mean,False_Alarms_per_minute_ci95_low,False_Alarms_per_minute_ci95_high
Shallow ML (MLP),0.1,0.28633148451582124,0.2675760829588064,0.30508688607283607,0.9587833869567437,0.8963165824013073,1.0,0.44062405127340193,0.4250009107775342,0.45624719176926964,0.31474199063965097,0.07499054612879222,0.5544934351505098,0.45944444444444443,0.30808888888888897,0.6107999999999999,3830.5,2651.56,5009.4400000000005,319.2083333333333,220.9633333333333,417.4533333333333
Shallow ML (MLP),0.2,0.28633148451582124,0.2675760829588064,0.30508688607283607,0.9587833869567437,0.8963165824013073,1.0,0.44062405127340193,0.4250009107775342,0.45624719176926964,0.31474199063965097,0.07499054612879222,0.5544934351505098,0.45944444444444443,0.30808888888888897,0.6107999999999999,3830.5,2651.56,5009.4400000000005,319.2083333333333,220.9633333333333,417.4533333333333
Shallow ML (MLP),0.3,0.28633148451582124,0.2675760829588064,0.30508688607283607,0.9587833869567437,0.8963165824013073,1.0,0.44062405127340193,0.4250009107775342,0.45624719176926964,0.31474199063965097,0.07499054612879222,0.5544934351505098,0.45944444444444443,0.30808888888888897,0.6107999999999999,3830.5,2651.56,5009.4400000000005,319.2083333333333,220.9633333333333,417.4533333333333
Shallow ML (MLP),0.4,0.28633148451582124,0.2675760829588064,0.30508688607283607,0.9587833869567437,0.8963165824013073,1.0,0.44062405127340193,0.4250009107775342,0.45624719176926964,0.31474199063965097,0.07499054612879222,0.5544934351505098,0.45944444444444443,0.30808888888888897,0.6107999999999999,3830.5,2651.56,5009.4400000000005,319.2083333333333,220.9633333333333,417.4533333333333
Shallow ML (MLP),0.5,0.28633148451582124,0.2675760829588064,0.30508688607283607,0.9587833869567437,0.8963165824013073,1.0,0.44062405127340193,0.4250009107775342,0.45624719176926964,0.31474199063965097,0.07499054612879222,0.5544934351505098,0.45944444444444443,0.30808888888888897,0.6107999999999999,3830.5,2651.56,5009.4400000000005,319.2083333333333,220.9633333333333,417.4533333333333
Shallow ML (MLP),0.6,0.28633148451582124,0.2675760829588064,0.30508688607283607,0.9587833869567437,0.8963165824013073,1.0,0.44062405127340193,0.4250009107775342,0.45624719176926964,0.31474199063965097,0.07499054612879222,0.5544934351505098,0.45944444444444443,0.30808888888888897,0.6107999999999999,3830.5,2651.56,5009.4400000000005,319.2083333333333,220.9633333333333,417.4533333333333
Shallow ML (MLP),0.7,0.28633148451582124,0.2675760829588064,0.30508688607283607,0.9587833869567437,0.8963165824013073,1.0,0.44062405127340193,0.4250009107775342,0.45624719176926964,0.31474199063965097,0.07499054612879222,0.5544934351505098,0.45944444444444443,0.30808888888888897,0.6107999999999999,3830.5,2651.56,5009.4400000000005,319.2083333333333,220.9633333333333,417.4533333333333
Shallow ML (MLP),0.8,0.28633148451582124,0.2675760829588064,0.30508688607283607,0.9587833869567437,0.8963165824013073,1.0,0.44062405127340193,0.4250009107775342,0.45624719176926964,0.31474199063965097,0.07499054612879222,0.5544934351505098,0.45944444444444443,0.30808888888888897,0.6107999999999999,3830.5,2651.56,5009.4400000000005,319.2083333333333,220.9633333333333,417.4533333333333
Shallow ML (MLP),0.9,0.28633148451582124,0.2675760829588064,0.30508688607283607,0.9587833869567437,0.8963165824013073,1.0,0.44062405127340193,0.4250009107775342,0.45624719176926964,0.31474199063965097,0.07499054612879222,0.5544934351505098,0.45944444444444443,0.30808888888888897,0.6107999999999999,3830.5,2651.56,5009.4400000000005,319.2083333333333,220.9633333333333,417.4533333333333
Union-Find detection oracle,0.1,0.7244219882135879,0.6326010411966484,0.8162429352305275,0.7379599212018929,0.6401962555255273,0.8357235868782585,0.7311252087425317,0.6363808319791757,0.8258695855058877,0.9134501297320802,0.9051459104652522,0.9217543489989082,0.8731018518518519,0.8507949427712606,0.8954087609324431,473.3333333333333,401.26204886826747,545.4046177983992,39.444444444444436,33.43850407235561,45.45038481653326
Union-Find detection oracle,0.2,0.7244219882135879,0.6326010411966484,0.8162429352305275,0.7379599212018929,0.6401962555255273,0.8357235868782585,0.7311252087425317,0.6363808319791757,0.8258695855058877,0.9134501297320802,0.9051459104652522,0.9217543489989082,0.8731018518518519,0.8507949427712606,0.8954087609324431,473.3333333333333,401.26204886826747,545.4046177983992,39.444444444444436,33.43850407235561,45.45038481653326
Union-Find detection oracle,0.3,0.7244219882135879,0.6326010411966484,0.8162429352305275,0.7379599212018929,0.6401962555255273,0.8357235868782585,0.7311252087425317,0.6363808319791757,0.8258695855058877,0.9134501297320802,0.9051459104652522,0.9217543489989082,0.8731018518518519,0.8507949427712606,0.8954087609324431,473.3333333333333,401.26204886826747,545.4046177983992,39.444444444444436,33.43850407235561,45.45038481653326
Union-Find detection oracle,0.4,0.7244219882135879,0.6326010411966484,0.8162429352305275,0.7379599212018929,0.6401962555255273,0.8357235868782585,0.7311252087425317,0.6363808319791757,0.8258695855058877,0.9134501297320802,0.9051459104652522,0.9217543489989082,0.8731018518518519,0.8507949427712606,0.8954087609324431,473.3333333333333,401.26204886826747,545.4046177983992,39.444444444444436,33.43850407235561,45.45038481653326
Union-Find detection oracle,0.5,0.7244219882135879,0.6326010411966484,0.8162429352305275,0.7379599212018929,0.6401962555255273,0.8357235868782585,0.7311252087425317,0.6363808319791757,0.8258695855058877,0.9134501297320802,0.9051459104652522,0.9217543489989082,0.8731018518518519,0.8507949427712606,0.8954087609324431,473.3333333333333,401.26204886826747,545.4046177983992,39.444444444444436,33.43850407235561,45.45038481653326
Union-Find detection oracle,0.6,0.7244219882135879,0.6326010411966484,0.8162429352305275,0.7379599212018929,0.6401962555255273,0.8357235868782585,0.7311252087425317,0.6363808319791757,0.8258695855058877,0.9134501297320802,0.9051459104652522,0.9217543489989082,0.8731018518518519,0.8507949427712606,0.8954087609324431,473.3333333333333,401.26204886826747,545.4046177983992,39.444444444444436,33.43850407235561,45.45038481653326
Union-Find detection oracle,0.7,0.7244219882135879,0.6326010411966484,0.8162429352305275,0.7379599212018929,0.6401962555255273,0.8357235868782585,0.7311252087425317,0.6363808319791757,0.8258695855058877,0.9134501297320802,0.9051459104652522,0.9217543489989082,0.8731018518518519,0.8507949427712606,0.8954087609324431,473.3333333333333,401.26204886826747,545.4046177983992,39.444444444444436,33.43850407235561,45.45038481653326
Union-Find detection oracle,0.8,0.7244219882135879,0.6326010411966484,0.8162429352305275,0.7379599212018929,0.6401962555255273,0.8357235868782585,0.7311252087425317,0.6363808319791757,0.8258695855058877,0.9134501297320802,0.9051459104652522,0.9217543489989082,0.8731018518518519,0.8507949427712606,0.8954087609324431,473.3333333333333,401.26204886826747,545.4046177983992,39.444444444444436,33.43850407235561,45.45038481653326
Union-Find detection oracle,0.9,0.7244219882135879,0.6326010411966484,0.8162429352305275,0.7379599212018929,0.6401962555255273,0.8357235868782585,0.7311252087425317,0.6363808319791757,0.8258695855058877,0.9134501297320802,0.9051459104652522,0.9217543489989082,0.8731018518518519,0.8507949427712606,0.8954087609324431,473.3333333333333,401.26204886826747,545.4046177983992,39.444444444444436,33.43850407235561,45.45038481653326
stgcn:5,0.1,0.3440254266498491,0.2879372629453584,0.4001135903543398,0.9804290157746927,0.9538336173493636,1.0,0.5079920165621484,0.4459918577182188,0.569992175406078,0.4030237312885539,0.2584730112689932,0.5475744513081147,0.543745275888133,0.44430415069351065,0.6431864010827555,3190.0,2461.0143672197646,3918.9856327802354,271.25850340136054,209.26992918535413,333.2470776173669
stgcn:5,0.2,0.3440254266498491,0.2879372629453584,0.4001135903543398,0.9804290157746927,0.9538336173493636,1.0,0.5079920165621484,0.4459918577182188,0.569992175406078,0.4030237312885539,0.2584730112689932,0.5475744513081147,0.543745275888133,0.44430415069351065,0.6431864010827555,3190.0,2461.0143672197646,3918.9856327802354,271.25850340136054,209.26992918535413,333.2470776173669
stgcn:5,0.3,0.3440254266498491,0.2879372629453584,0.4001135903543398,0.9804290157746927,0.9538336173493636,1.0,0.5079920165621484,0.4459918577182188,0.569992175406078,0.4030237312885539,0.2584730112689932,0.5475744513081147,0.543745275888133,0.44430415069351065,0.6431864010827555,3190.0,2461.0143672197646,3918.9856327802354,271.25850340136054,209.26992918535413,333.2470776173669
stgcn:5,0.4,0.3440254266498491,0.2879372629453584,0.4001135903543398,0.9804290157746927,0.9538336173493636,1.0,0.5079920165621484,0.4459918577182188,0.569992175406078,0.4030237312885539,0.2584730112689932,0.5475744513081147,0.543745275888133,0.44430415069351065,0.6431864010827555,3190.0,2461.0143672197646,3918.9856327802354,271.25850340136054,209.26992918535413,333.2470776173669
stgcn:5,0.5,0.3440254266498491,0.2879372629453584,0.4001135903543398,0.9804290157746927,0.9538336173493636,1.0,0.5079920165621484,0.4459918577182188,0.569992175406078,0.4030237312885539,0.2584730112689932,0.5475744513081147,0.543745275888133,0.44430415069351065,0.6431864010827555,3190.0,2461.0143672197646,3918.9856327802354,271.25850340136054,209.26992918535413,333.2470776173669
stgcn:5,0.6,0.3440254266498491,0.2879372629453584,0.4001135903543398,0.9804290157746927,0.9538336173493636,1.0,0.5079920165621484,0.4459918577182188,0.569992175406078,0.4030237312885539,0.2584730112689932,0.5475744513081147,0.543745275888133,0.44430415069351065,0.6431864010827555,3190.0,2461.0143672197646,3918.9856327802354,271.25850340136054,209.26992918535413,333.2470776173669
stgcn:5,0.7,0.3440254266498491,0.2879372629453584,0.4001135903543398,0.9804290157746927,0.9538336173493636,1.0,0.5079920165621484,0.4459918577182188,0.569992175406078,0.4030237312885539,0.2584730112689932,0.5475744513081147,0.543745275888133,0.44430415069351065,0.6431864010827555,3190.0,2461.0143672197646,3918.9856327802354,271.25850340136054,209.26992918535413,333.2470776173669
stgcn:5,0.8,0.3440254266498491,0.2879372629453584,0.4001135903543398,0.9804290157746927,0.9538336173493636,1.0,0.5079920165621484,0.4459918577182188,0.569992175406078,0.4030237312885539,0.2584730112689932,0.5475744513081147,0.543745275888133,0.44430415069351065,0.6431864010827555,3190.0,2461.0143672197646,3918.9856327802354,271.25850340136054,209.26992918535413,333.2470776173669
stgcn:5,0.9,0.3440254266498491,0.2879372629453584,0.4001135903543398,0.9804290157746927,0.9538336173493636,1.0,0.5079920165621484,0.4459918577182188,0.569992175406078,0.4030237312885539,0.2584730112689932,0.5475744513081147,0.543745275888133,0.44430415069351065,0.6431864010827555,3190.0,2461.0143672197646,3918.9856327802354,271.25850340136054,209.26992918535413,333.2470776173669
tgcn:5,0.1,0.28736136113565547,0.24112548907337178,0.33359723319793916,0.9957275169198178,0.988766079314344,1.0,0.4449252502654906,0.3887902601269792,0.501060240404002,0.20736856609738194,0.0,0.4181130398531542,0.3996598639455782,0.25376225906081284,0.5455574688303435,4229.666666666667,3191.2918312414026,5268.041502091932,359.6655328798186,271.36835299671793,447.9627127629193
tgcn:5,0.2,0.28736136113565547,0.24112548907337178,0.33359723319793916,0.9957275169198178,0.988766079314344,1.0,0.4449252502654906,0.3887902601269792,0.501060240404002,0.20736856609738194,0.0,0.4181130398531542,0.3996598639455782,0.25376225906081284,0.5455574688303435,4229.666666666667,3191.2918312414026,5268.041502091932,359.6655328798186,271.36835299671793,447.9627127629193
tgcn:5,0.3,0.28736136113565547,0.24112548907337178,0.33359723319793916,0.9957275169198178,0.988766079314344,1.0,0.4449252502654906,0.3887902601269792,0.501060240404002,0.20736856609738194,0.0,0.4181130398531542,0.3996598639455782,0.25376225906081284,0.5455574688303435,4229.666666666667,3191.2918312414026,5268.041502091932,359.6655328798186,271.36835299671793,447.9627127629193
tgcn:5,0.4,0.28736136113565547,0.24112548907337178,0.33359723319793916,0.9957275169198178,0.988766079314344,1.0,0.4449252502654906,0.3887902601269792,0.501060240404002,0.20736856609738194,0.0,0.4181130398531542,0.3996598639455782,0.25376225906081284,0.5455574688303435,4229.666666666667,3191.2918312414026,5268.041502091932,359.6655328798186,271.36835299671793,447.9627127629193
tgcn:5,0.5,0.28736136113565547,0.24112548907337178,0.33359723319793916,0.9957275169198178,0.988766079314344,1.0,0.4449252502654906,0.3887902601269792,0.501060240404002,0.20736856609738194,0.0,0.4181130398531542,0.3996598639455782,0.25376225906081284,0.5455574688303435,4229.666666666667,3191.2918312414026,5268.041502091932,359.6655328798186,271.36835299671793,447.9627127629193
tgcn:5,0.6,0.28736136113565547,0.24112548907337178,0.33359723319793916,0.9957275169198178,0.988766079314344,1.0,0.4449252502654906,0.3887902601269792,0.501060240404002,0.20736856609738194,0.0,0.4181130398531542,0.3996598639455782,0.25376225906081284,0.5455574688303435,4229.666666666667,3191.2918312414026,5268.041502091932,359.6655328798186,271.36835299671793,447.9627127629193
tgcn:5,0.7,0.28736136113565547,0.24112548907337178,0.33359723319793916,0.9957275169198178,0.988766079314344,1.0,0.4449252502654906,0.3887902601269792,0.501060240404002,0.20736856609738194,0.0,0.4181130398531542,0.3996598639455782,0.25376225906081284,0.5455574688303435,4229.666666666667,3191.2918312414026,5268.041502091932,359.6655328798186,271.36835299671793,447.9627127629193
tgcn:5,0.8,0.28736136113565547,0.24112548907337178,0.33359723319793916,0.9957275169198178,0.988766079314344,1.0,0.4449252502654906,0.3887902601269792,0.501060240404002,0.20736856609738194,0.0,0.4181130398531542,0.3996598639455782,0.25376225906081284,0.5455574688303435,4229.666666666667,3191.2918312414026,5268.041502091932,359.6655328798186,271.36835299671793,447.9627127629193
tgcn:5,0.9,0.28736136113565547,0.24112548907337178,0.33359723319793916,0.9957275169198178,0.988766079314344,1.0,0.4449252502654906,0.3887902601269792,0.501060240404002,0.20736856609738194,0.0,0.4181130398531542,0.3996598639455782,0.25376225906081284,0.5455574688303435,4229.666666666667,3191.2918312414026,5268.041502091932,359.6655328798186,271.36835299671793,447.9627127629193
tgn:5,0.1,0.3357813249310035,0.23700761889035366,0.4345550309716533,0.9743475966386871,0.9293305808282027,1.0,0.49418378272845537,0.38243106356734796,0.6059365018895628,0.3353183295873818,0.0,0.6910766538602546,0.49211073318216175,0.23007855484741363,0.7541429115169098,3546.3333333333335,1647.8154635084416,5444.851203158225,301.5589569160998,140.12036254323485,462.9975512889648
tgn:5,0.2,0.3357813249310035,0.23700761889035366,0.4345550309716533,0.9743475966386871,0.9293305808282027,1.0,0.49418378272845537,0.38243106356734796,0.6059365018895628,0.3353183295873818,0.0,0.6910766538602546,0.49211073318216175,0.23007855484741363,0.7541429115169098,3546.3333333333335,1647.8154635084416,5444.851203158225,301.5589569160998,140.12036254323485,462.9975512889648
tgn:5,0.3,0.3357813249310035,0.23700761889035366,0.4345550309716533,0.9743475966386871,0.9293305808282027,1.0,0.49418378272845537,0.38243106356734796,0.6059365018895628,0.3353183295873818,0.0,0.6910766538602546,0.49211073318216175,0.23007855484741363,0.7541429115169098,3546.3333333333335,1647.8154635084416,5444.851203158225,301.5589569160998,140.12036254323485,462.9975512889648
tgn:5,0.4,0.3357813249310035,0.23700761889035366,0.4345550309716533,0.9743475966386871,0.9293305808282027,1.0,0.49418378272845537,0.38243106356734796,0.6059365018895628,0.3353183295873818,0.0,0.6910766538602546,0.49211073318216175,0.23007855484741363,0.7541429115169098,3546.3333333333335,1647.8154635084416,5444.851203158225,301.5589569160998,140.12036254323485,462.9975512889648
tgn:5,0.5,0.3357813249310035,0.23700761889035366,0.4345550309716533,0.9743475966386871,0.9293305808282027,1.0,0.49418378272845537,0.38243106356734796,0.6059365018895628,0.3353183295873818,0.0,0.6910766538602546,0.49211073318216175,0.23007855484741363,0.7541429115169098,3546.3333333333335,1647.8154635084416,5444.851203158225,301.5589569160998,140.12036254323485,462.9975512889648
tgn:5,0.6,0.3357813249310035,0.23700761889035366,0.4345550309716533,0.9743475966386871,0.9293305808282027,1.0,0.49418378272845537,0.38243106356734796,0.6059365018895628,0.3353183295873818,0.0,0.6910766538602546,0.49211073318216175,0.23007855484741363,0.7541429115169098,3546.3333333333335,1647.8154635084416,5444.851203158225,301.5589569160998,140.12036254323485,462.9975512889648
tgn:5,0.7,0.3357813249310035,0.23700761889035366,0.4345550309716533,0.9743475966386871,0.9293305808282027,1.0,0.49418378272845537,0.38243106356734796,0.6059365018895628,0.3353183295873818,0.0,0.6910766538602546,0.49211073318216175,0.23007855484741363,0.7541429115169098,3546.3333333333335,1647.8154635084416,5444.851203158225,301.5589569160998,140.12036254323485,462.9975512889648
tgn:5,0.8,0.3357813249310035,0.23700761889035366,0.4345550309716533,0.9743475966386871,0.9293305808282027,1.0,0.49418378272845537,0.38243106356734796,0.6059365018895628,0.3353183295873818,0.0,0.6910766538602546,0.49211073318216175,0.23007855484741363,0.7541429115169098,3546.3333333333335,1647.8154635084416,5444.851203158225,301.5589569160998,140.12036254323485,462.9975512889648
tgn:5,0.9,0.3357813249310035,0.23700761889035366,0.4345550309716533,0.9743475966386871,0.9293305808282027,1.0,0.49418378272845537,0.38243106356734796,0.6059365018895628,0.3353183295873818,0.0,0.6910766538602546,0.49211073318216175,0.23007855484741363,0.7541429115169098,3546.3333333333335,1647.8154635084416,5444.851203158225,301.5589569160998,140.12036254323485,462.9975512889648
