Threshold,Risk_Precision,Risk_Recall,Risk_F1,Risk_Specificity,Risk_Accuracy,False_Alarms,False_Alarms_per_minute,seed,Model,Model_Backend
0.7,0.36258278145695366,0.9937606352807714,0.53131159969674,0.4180993765350463,0.5619331065759637,3080.0,261.9047619047619,37,tgcn:5,pytorch
0.8,0.36258278145695366,0.9937606352807714,0.53131159969674,0.4180993765350463,0.5619331065759637,3080.0,261.9047619047619,37,tgcn:5,pytorch
0.9,0.36258278145695366,0.9937606352807714,0.53131159969674,0.4180993765350463,0.5619331065759637,3080.0,261.9047619047619,37,tgcn:5,pytorch
0.1,0.35531655844155846,0.9931934203062961,0.5233896278583171,0.3997732854713773,0.5480442176870748,3177.0,270.1530612244898,37,stgcn:5,pytorch
0.2,0.35531655844155846,0.9931934203062961,0.5233896278583171,0.3997732854713773,0.5480442176870748,3177.0,270.1530612244898,37,stgcn:5,pytorch
0.3,0.35531655844155846,0.9931934203062961,0.5233896278583171,0.3997732854713773,0.5480442176870748,3177.0,270.1530612244898,37,stgcn:5,pytorch
0.4,0.35531655844155846,0.9931934203062961,0.5233896278583171,0.3997732854713773,0.5480442176870748,3177.0,270.1530612244898,37,stgcn:5,pytorch
0.5,0.35531655844155846,0.9931934203062961,0.5233896278583171,0.3997732854713773,0.5480442176870748,3177.0,270.1530612244898,37,stgcn:5,pytorch
0.6,0.35531655844155846,0.9931934203062961,0.5233896278583171,0.3997732854713773,0.5480442176870748,3177.0,270.1530612244898,37,stgcn:5,pytorch
0.7,0.35531655844155846,0.9931934203062961,0.5233896278583171,0.3997732854713773,0.5480442176870748,3177.0,270.1530612244898,37,stgcn:5,pytorch
0.8,0.35531655844155846,0.9931934203062961,0.5233896278583171,0.3997732854713773,0.5480442176870748,3177.0,270.1530612244898,37,stgcn:5,pytorch
0.9,0.35531655844155846,0.9931934203062961,0.5233896278583171,0.3997732854713773,0.5480442176870748,3177.0,270.1530612244898,37,stgcn:5,pytorch
0.1,0.24985827664399093,1.0,0.39981857353441436,0.0,0.24985827664399093,5293.0,450.0850340136054,37,tgn:5,pytorch
0.2,0.24985827664399093,1.0,0.39981857353441436,0.0,0.24985827664399093,5293.0,450.0850340136054,37,tgn:5,pytorch
0.3,0.24985827664399093,1.0,0.39981857353441436,0.0,0.24985827664399093,5293.0,450.0850340136054,37,tgn:5,pytorch
0.4,0.24985827664399093,1.0,0.39981857353441436,0.0,0.24985827664399093,5293.0,450.0850340136054,37,tgn:5,pytorch
0.5,0.24985827664399093,1.0,0.39981857353441436,0.0,0.24985827664399093,5293.0,450.0850340136054,37,tgn:5,pytorch
0.6,0.24985827664399093,1.0,0.39981857353441436,0.0,0.24985827664399093,5293.0,450.0850340136054,37,tgn:5,pytorch
0.7,0.24985827664399093,1.0,0.39981857353441436,0.0,0.24985827664399093,5293.0,450.0850340136054,37,tgn:5,pytorch
0.8,0.24985827664399093,1.0,0.39981857353441436,0.0,0.24985827664399093,5293.0,450.0850340136054,37,tgn:5,pytorch
0.9,0.24985827664399093,1.0,0.39981857353441436,0.0,0.24985827664399093,5293.0,450.0850340136054,37,tgn:5,pytorch
