Model,Threshold,Risk_Precision_mean,Risk_Precision_ci95_low,Risk_Precision_ci95_high,Risk_Recall_mean,Risk_Recall_ci95_low,Risk_Recall_ci95_high,Risk_F1_mean,Risk_F1_ci95_low,Risk_F1_ci95_high,Risk_Specificity_mean,Risk_Specificity_ci95_low,Risk_Specificity_ci95_high,Risk_Accuracy_mean,Risk_Accuracy_ci95_low,Risk_Accuracy_ci95_high,False_Alarms_mean,False_Alarms_ci95_low,False_Alarms_ci95_high,False_Alarms_per_minute_mean,False_Alarms_per_minute_ci95_low,False_Alarms_per_minute_ci95_high
FANET-TopoGNN (concat),0.2,0.32218408459992787,0.21298163440566414,0.4313865347941916,0.9939360529217199,0.982050716648291,1.0,0.48374021665394473,0.36038842994729336,0.6070920033605961,0.328451194029315,0.08573948531080505,0.5711629027478249,0.48506944444444444,0.28485000000000005,0.6852888888888888,3696.5,2233.36,5159.639999999999,308.0416666666667,186.1133333333334,429.96999999999997
FANET-TopoGNN (concat),0.3,0.32218408459992787,0.21298163440566414,0.4313865347941916,0.9939360529217199,0.982050716648291,1.0,0.48374021665394473,0.36038842994729336,0.6070920033605961,0.328451194029315,0.08573948531080505,0.5711629027478249,0.48506944444444444,0.28485000000000005,0.6852888888888888,3696.5,2233.36,5159.639999999999,308.0416666666667,186.1133333333334,429.96999999999997
FANET-TopoGNN (concat),0.4,0.32218408459992787,0.21298163440566414,0.4313865347941916,0.9939360529217199,0.982050716648291,1.0,0.48374021665394473,0.36038842994729336,0.6070920033605961,0.328451194029315,0.08573948531080505,0.5711629027478249,0.48506944444444444,0.28485000000000005,0.6852888888888888,3696.5,2233.36,5159.639999999999,308.0416666666667,186.1133333333334,429.96999999999997
FANET-TopoGNN (concat),0.5,0.32218408459992787,0.21298163440566414,0.4313865347941916,0.9939360529217199,0.982050716648291,1.0,0.48374021665394473,0.36038842994729336,0.6070920033605961,0.328451194029315,0.08573948531080505,0.5711629027478249,0.48506944444444444,0.28485000000000005,0.6852888888888888,3696.5,2233.36,5159.639999999999,308.0416666666667,186.1133333333334,429.96999999999997
FANET-TopoGNN (concat),0.6,0.32218408459992787,0.21298163440566414,0.4313865347941916,0.9939360529217199,0.982050716648291,1.0,0.48374021665394473,0.36038842994729336,0.6070920033605961,0.328451194029315,0.08573948531080505,0.5711629027478249,0.48506944444444444,0.28485000000000005,0.6852888888888888,3696.5,2233.36,5159.639999999999,308.0416666666667,186.1133333333334,429.96999999999997
FANET-TopoGNN (concat),0.7,0.32218408459992787,0.21298163440566414,0.4313865347941916,0.9939360529217199,0.982050716648291,1.0,0.48374021665394473,0.36038842994729336,0.6070920033605961,0.328451194029315,0.08573948531080505,0.5711629027478249,0.48506944444444444,0.28485000000000005,0.6852888888888888,3696.5,2233.36,5159.639999999999,308.0416666666667,186.1133333333334,429.96999999999997
FANET-TopoGNN (concat),0.8,0.32218408459992787,0.21298163440566414,0.4313865347941916,0.9939360529217199,0.982050716648291,1.0,0.48374021665394473,0.36038842994729336,0.6070920033605961,0.328451194029315,0.08573948531080505,0.5711629027478249,0.48506944444444444,0.28485000000000005,0.6852888888888888,3696.5,2233.36,5159.639999999999,308.0416666666667,186.1133333333334,429.96999999999997
FANET-TopoGNN (concat),0.9,0.32218408459992787,0.21298163440566414,0.4313865347941916,0.9939360529217199,0.982050716648291,1.0,0.48374021665394473,0.36038842994729336,0.6070920033605961,0.328451194029315,0.08573948531080505,0.5711629027478249,0.48506944444444444,0.28485000000000005,0.6852888888888888,3696.5,2233.36,5159.639999999999,308.0416666666667,186.1133333333334,429.96999999999997
GAT,0.1,0.3024651467269931,0.23843882826960344,0.36649146518438275,0.9797246802714397,0.9453874791822927,1.0,0.4609084062904355,0.38993548953390167,0.5318813230469693,0.26970957046214816,0.0,0.6200261807773904,0.4414583333333333,0.20203888888888893,0.6808777777777777,3988.5,2209.8,5767.2,332.375,184.15,480.6
GAT,0.2,0.3024651467269931,0.23843882826960344,0.36649146518438275,0.9797246802714397,0.9453874791822927,1.0,0.4609084062904355,0.38993548953390167,0.5318813230469693,0.26970957046214816,0.0,0.6200261807773904,0.4414583333333333,0.20203888888888893,0.6808777777777777,3988.5,2209.8,5767.2,332.375,184.15,480.6
